1091,16:28:22,1945,C,N,-14.51,51.27,0.03,0:21:32,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:23,1946,C,N,-12.39,51.34,0.03,0:21:33,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:24,1947,C,N,-14.42,51.39,0.04,0:21:34,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:25,1948,C,N,-14.76,51.46,0.03,0:21:35,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:26,1949,C,N,-14.67,51.53,0.03,0:21:36,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:27,1950,C,N,-16.03,51.58,0.04,0:21:37,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:28,1951,C,N,-15.95,51.65,0.03,0:21:38,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:29,1952,C,N,-14.17,51.70,0.04,0:21:39,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:30,1953,C,N,-17.22,51.77,0.03,0:21:40,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:31,1954,C,N,-15.44,51.82,0.04,0:21:41,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:32,1955,C,N,-18.83,51.89,0.04,0:21:42,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:33,1956,C,N,-19.84,51.96,0.03,0:21:43,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:34,1957,C,N,-20.10,52.02,0.03,0:21:44,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:35,1958,C,N,-20.69,52.08,0.03,0:21:45,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:36,1959,C,N,-19.67,52.14,0.03,0:21:46,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:37,1960,C,N,-20.95,52.21,0.03,0:21:47,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:38,1961,C,N,-20.18,52.28,0.04,0:21:48,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:39,1962,C,N,-19.50,52.35,0.04,0:21:49,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:40,1963,C,N,-20.78,52.42,0.03,0:21:50,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:41,1964,C,N,-19.67,52.47,0.03,0:21:51,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:42,1965,C,N,-20.01,52.54,0.04,0:21:52,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:43,1966,C,N,-20.27,52.60,0.03,0:21:53,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:44,1967,C,N,-16.45,52.67,0.03,0:21:54,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:45,1968,C,N,-13.32,52.74,0.04,0:21:55,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:46,1969,C,N,-13.91,52.81,0.03,0:21:56,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:47,1970,C,N,-13.23,52.88,0.03,0:21:57,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:48,1971,C,N,-14.17,52.98,0.04,0:21:58,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:49,1972,C,N,-12.64,53.07,0.03,0:21:59,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:50,1973,C,N,-14.34,53.17,0.03,0:22:0,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:51,1974,C,N,-14.51,53.27,0.03,0:22:1,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:52,1975,C,N,-13.06,53.36,0.04,0:22:2,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:53,1976,C,N,-13.74,53.44,0.04,0:22:3,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:54,1977,C,N,-13.57,53.54,0.03,0:22:4,0.00,0.00,0,0,FS_STANDBY,LS_CM
